Temperatures
1.5,1.5612244897959184,1.6224489795918366,1.683673469387755,1.7448979591836735,1.806122448979592,1.8673469387755102,1.9285714285714286,1.989795918367347,2.0510204081632653,2.112244897959184,2.173469387755102,2.2346938775510203,2.295918367346939,2.357142857142857,2.4183673469387754,2.479591836734694,2.5408163265306123,2.6020408163265305,2.663265306122449,2.7244897959183674,2.7857142857142856,2.8469387755102042,2.9081632653061225,2.9693877551020407,3.0306122448979593,3.0918367346938775,3.1530612244897958,3.2142857142857144,3.2755102040816326,3.336734693877551,3.3979591836734695,3.4591836734693877,3.520408163265306,3.5816326530612246,3.642857142857143,3.704081632653061,3.7653061224489797,3.826530612244898,3.887755102040816,3.9489795918367347,4.0102040816326525,4.071428571428571,4.13265306122449,4.1938775510204085,4.255102040816326,4.316326530612245,4.377551020408163,4.438775510204081,4.5

Energies
-0.9760666666666666,-0.9688374999999999,-0.9567708333333332,-0.9543416666666666,-0.9366041666666666,-0.9281416666666668,-0.9135166666666666,-0.9003541666666667,-0.8836458333333335,-0.8648791666666665,-0.8340958333333334,-0.8238958333333333,-0.7943791666666667,-0.7766041666666667,-0.7543000000000001,-0.7165916666666666,-0.6917708333333333,-0.6719458333333334,-0.6451875,-0.6284458333333333,-0.6092458333333334,-0.5871916666666667,-0.5583958333333333,-0.5328,-0.5191208333333334,-0.5001708333333333,-0.4846958333333333,-0.4665791666666666,-0.44277916666666667,-0.42833750000000004,-0.41933333333333334,-0.40978333333333333,-0.3980708333333333,-0.38057500000000005,-0.36789999999999995,-0.3621666666666667,-0.3498875000000001,-0.3440291666666666,-0.3350416666666667,-0.32511249999999997,-0.32179583333333334,-0.31264583333333335,-0.3050125,-0.3007666666666667,-0.2912166666666667,-0.2830916666666667,-0.2789791666666667,-0.27238333333333337,-0.26914583333333336,-0.26219583333333335
-0.8996,-0.8915916666666667,-0.8808843749999999,-0.8960416666666667,-0.9432354166666667,-0.9300479166666666,-0.905328125,-0.8845072916666666,-0.8767364583333332,-0.8559791666666667,-0.8280135416666665,-0.7904427083333333,-0.7691645833333333,-0.7341000000000001,-0.7004916666666666,-0.6621270833333334,-0.6203833333333333,-0.5919020833333333,-0.5564541666666666,-0.5296947916666667,-0.5100802083333335,-0.48153125,-0.461125,-0.44535729166666665,-0.429003125,-0.415796875,-0.40015937500000004,-0.38560833333333333,-0.37756354166666667,-0.3633354166666667,-0.35579374999999996,-0.34689895833333334,-0.3389260416666667,-0.33099166666666663,-0.3222833333333333,-0.316184375,-0.30820416666666667,-0.30125729166666665,-0.29563437500000006,-0.28962916666666666,-0.2840583333333333,-0.2776510416666667,-0.2740270833333333,-0.2685635416666667,-0.2645739583333333,-0.25928541666666666,-0.252878125,-0.24911145833333334,-0.24598958333333334,-0.24232291666666664
-0.9762028645833333,-0.9690544270833333,-0.9611302083333334,-0.9516528645833334,-0.9410770833333334,-0.9286315104166668,-0.9146515625,-0.8980651041666666,-0.87752265625,-0.85343984375,-0.8267557291666666,-0.79424609375,-0.7590364583333332,-0.70577734375,-0.6617156249999999,-0.61500234375,-0.5780958333333334,-0.5472015625000001,-0.5188005208333334,-0.49303203125,-0.47847291666666675,-0.45787994791666664,-0.44296692708333335,-0.42758125,-0.4139109375,-0.40197421875,-0.3900890625,-0.3804966145833333,-0.37161015625000005,-0.3614375,-0.35249453125,-0.3430283854166667,-0.3351520833333333,-0.3265625,-0.3204125,-0.31372630208333335,-0.30750963541666665,-0.30052682291666666,-0.2945979166666667,-0.2890169270833333,-0.2827140625,-0.27793151041666664,-0.27201562500000004,-0.26789401041666666,-0.26239583333333333,-0.2582213541666667,-0.2545307291666667,-0.24960208333333334,-0.24598541666666665,-0.24234817708333334
-0.970825390625,-0.9640468098958334,-0.9562923828125,-0.9468012369791667,-0.9354909505208333,-0.9228201822916667,-0.907143359375,-0.8895882161458334,-0.8695764322916667,-0.8446001302083334,-0.8151924479166667,-0.7795438802083333,-0.7424607421874999,-0.6943345703125,-0.6369766927083332,-0.6000762369791667,-0.5605328776041666,-0.5347572916666666,-0.51295,-0.49392311197916666,-0.47481796875,-0.45751373697916664,-0.4423224609375,-0.4278158203125,-0.4153740234375,-0.4027878255208333,-0.3910962239583333,-0.3800352213541667,-0.3694014322916666,-0.3606996744791667,-0.35190384114583334,-0.3434190104166667,-0.33479381510416667,-0.3272534505208333,-0.3202830078125,-0.3134262369791667,-0.3065463541666667,-0.30051399739583334,-0.2940944010416667,-0.2890666015625,-0.28315703125,-0.2775629557291666,-0.272662890625,-0.2677221354166666,-0.2629965494791667,-0.2587164713541667,-0.25382194010416664,-0.24979466145833332,-0.24587819010416667,-0.24208802083333333

Magnetisation
0.9865375,0.9821166666666666,0.9740791666666667,0.973525,0.9611666666666667,0.9554791666666667,0.9449916666666667,0.9356791666666666,0.9229625,0.9103375000000001,0.8853416666666667,0.8770541666666668,0.8531124999999999,0.8407833333333333,0.8206333333333333,0.7870166666666667,0.7673583333333333,0.7509541666666667,0.7236500000000001,0.7121708333333334,0.6945541666666667,0.6757,0.6468041666666666,0.623675,0.6120916666666667,0.5930041666666667,0.5797625000000001,0.5625291666666666,0.5390583333333333,0.5253,0.5166125,0.508125,0.49895416666666664,0.48166249999999994,0.4673,0.46442916666666667,0.451125,0.44655,0.4391875,0.42902083333333335,0.42750416666666674,0.4190958333333334,0.41137500000000005,0.4058083333333333,0.39862083333333337,0.39072083333333335,0.3891708333333333,0.38011666666666666,0.3791166666666667,0.37175833333333336
0.9389197916666667,0.9322500000000001,0.923284375,0.9324791666666666,0.9663937499999999,0.9563291666666666,0.9368625,0.92046875,0.9148833333333334,0.8978510416666666,0.8691041666666667,0.8248927083333334,0.8051916666666666,0.7667208333333333,0.724096875,0.67461875,0.6167354166666666,0.5788020833333333,0.5263322916666667,0.4894427083333333,0.46448125,0.42499895833333334,0.3995104166666667,0.37912604166666664,0.3572333333333333,0.3433447916666667,0.32177916666666667,0.3018427083333333,0.2983375,0.27825104166666664,0.27367604166666665,0.26463125000000004,0.25780729166666666,0.25198541666666663,0.24043229166666666,0.23784791666666663,0.22993541666666664,0.2255666666666667,0.2216020833333333,0.21635208333333333,0.20974375,0.20602187500000002,0.20552395833333334,0.20057812500000002,0.19914895833333335,0.19399270833333335,0.1907375,0.18745520833333332,0.18503645833333335,0.1849875
0.9868692708333332,0.9826059895833333,0.9778583333333333,0.9718713541666667,0.9647419270833333,0.9561807291666667,0.9463289062500001,0.9333221354166668,0.9160218749999999,0.8921932291666667,0.8655679687500001,0.82623671875,0.77594609375,0.6731041666666666,0.5915843749999999,0.49022395833333327,0.4115166666666667,0.35646276041666675,0.30697682291666667,0.2562361979166667,0.24475390625000001,0.2175,0.20469895833333332,0.18739270833333332,0.17432083333333334,0.16460104166666667,0.15565364583333333,0.15397473958333333,0.14669921875,0.13939114583333334,0.13641197916666667,0.13026718750000002,0.12867447916666666,0.12213723958333333,0.11955,0.11671822916666667,0.11455104166666667,0.11193776041666666,0.10976197916666668,0.10791041666666668,0.10451770833333333,0.10417682291666668,0.1011828125,0.0990609375,0.09929270833333333,0.09576302083333332,0.09510052083333333,0.09356848958333334,0.09318932291666666,0.0913890625
